SampleID,ConeAir_puff_01_mL,ConeAir_puff_02_mL,ConeAir_puff_03_mL,ConeAir_puff_04_mL,ConeAir_puff_05_mL,ConeAir_puff_06_mL,ConeAir_puff_07_mL,ConeAir_puff_08_mL,ConeAir_puff_09_mL,ConeAir_puff_10_mL,PaperAir_puff_01_mL,PaperAir_puff_02_mL,PaperAir_puff_03_mL,PaperAir_puff_04_mL,PaperAir_puff_05_mL,PaperAir_puff_06_mL,PaperAir_puff_07_mL,PaperAir_puff_08_mL,PaperAir_puff_09_mL,PaperAir_puff_10_mL,VentAir_puff_01_mL,VentAir_puff_02_mL,VentAir_puff_03_mL,VentAir_puff_04_mL,VentAir_puff_05_mL,VentAir_puff_06_mL,VentAir_puff_07_mL,VentAir_puff_08_mL,VentAir_puff_09_mL,VentAir_puff_10_mL,Circumference_cm,FilterBeforeVent_cm,FilterAfterVent_cm,TobaccoRodResistance_Pa_cm,FilterResistance_Pa_cm,NumPuffs,Tar_mg_per_cigarette,CO_mg_per_cigarette,Phenol_ug_per_cigarette
TRAIN-538,18.7292366220383,20.1345748208928,21.614888588661,23.1637817765138,24.7709758215089,26.4214635153981,24.4424340855615,0,0,0,8.81366013513463,7.44445730061551,6.05213552694318,4.64363524059205,3.22942174472899,1.8242842274512,0.389826136004177,0,0,0,7.70408022642611,7.57209715131096,7.41575430186774,7.23089425963398,7.01289358166503,6.75674436638791,5.61777355216721,0,0,0,2,0.65,1.85,99.0204748293955,327.563,6.87,10.2534030097828,11.11375,
TRAIN-539,20.3850198290137,22.0326018736407,23.7712639025979,25.5899399812846,27.4709996090039,29.3888283106895,26.299325112838,0,0,0,11.2159022238544,9.49141331012612,7.72971448009299,5.93948841795617,4.13483934326434,2.33663073555273,0.481856051557531,0,0,0,3.77107473434722,3.70468744515084,3.6248272565559,3.52901000507668,3.41449104448628,3.27835885253477,2.618868793077,0,0,0,2,0.65,1.85,113.672250111561,316.537,6.84,12.5615019815523,12.74875,
TRAIN-540,18.5353015298431,20.223498986517,22.0335358127245,23.9598230553203,25.9898759926282,28.1020578455039,5.75002639998092,0,0,0,12.1185041414464,10.3235744201308,8.47049837428011,6.56325708276308,4.61145963884282,2.63241292845331,0.124132018469093,0,0,0,4.80755308338189,4.73912119477485,4.65494502384129,4.55155875890708,4.42493142223386,4.27052346387536,0.775856553939156,0,0,0,2,0.65,1.85,127.021977490247,315.265,6.19,10.8416863584118,9.89125,
TRAIN-541,18.2129054191357,19.781785059622,21.4559767859042,23.230242182277,25.0938581165655,27.0289758554115,7.25224446143735,0,0,0,10.7682254898917,9.15254907979834,7.49150454351038,5.79001939344538,4.05773464482038,2.31053080214866,0.143029044669213,0,0,0,6.39054388822559,6.29528014214234,6.17953844367379,6.03912759735034,5.86922501229659,5.66443712182719,1.35474200679136,0,0,0,2,0.65,1.85,118.571564247635,318.806,6.25,10.2409591916894,9.12,
TRAIN-542,16.9829963390871,18.0642203845189,19.1962967064648,20.3767816627851,21.6017744475556,22.8656426612014,20.2950404636562,0,0,0,5.74051996783776,4.8235969409067,3.90116403761249,2.9782522667311,2.06157193945254,1.15981425531284,0.238514927386413,0,0,0,12.3911290846861,12.1816653292281,11.940247359812,11.6622681064046,11.3426098802689,10.9756526606674,8.8664590573161,0,0,0,2,0.65,1.85,71.9282564107738,327.563,6.84,10.5721352555811,9.0525,
TRAIN-543,21.2934051076407,22.6092426732836,23.9667067356141,25.3560749879429,26.7645431399659,28.1759282591656,20.1079780351917,0,0,0,7.67061903897697,6.41835285845439,5.164766706754,3.91909194222522,2.69327038168252,1.50224015507834,0.247570309829796,0,0,0,6.2078701549297,6.07629616338065,5.92468616078822,5.75046359068497,5.55094804057246,5.32344918503931,3.44446851687164,0,0,0,2,0.65,1.85,75.2658209615472,316.537,6.68,11.6618321203317,10.63375,
TRAIN-544,19.2761367376667,20.549250890976,21.8763660128461,23.2509900469534,24.6638603417766,26.1025036444851,6.33670514457066,0,0,0,7.37592904392095,6.19623258588192,5.00819487454785,3.81918719002351,2.6391748407666,1.48113573250113,0.0831223043199735,0,0,0,8.51880307441891,8.35824236832511,8.17178829123662,7.95568467948434,7.70586165847758,7.41801492145327,1.63017843024534,0,0,0,2,0.65,1.85,79.1595469678102,315.265,6.23,9.88496354074109,8.45625,
TRAIN-545,17.4523293597899,18.6931296022131,19.9996299586361,21.368261896556,22.7930040044724,24.2648383121616,7.98907996723183,0,0,0,7.26729594167194,6.13073097428756,4.97861202823367,3.81657854037513,2.65277477991007,1.49839463412539,0.114147473530908,0,0,0,10.4586921179584,10.2849087677965,10.0811646421104,9.84258809360024,9.56371996727518,9.23854637259953,2.74678115209236,0,0,0,2,0.65,1.85,86.6846706772479,318.806,6.31,9.6921594565808,8.88875,
TRAIN-546,19.2284710951229,20.7417580481342,22.3396755044129,24.0143629746801,25.7529673831676,27.5365033391578,1.76033139196223,0,0,0,9.91688942066265,8.38975192737795,6.83171530159125,5.25011763893123,3.65662144409954,2.06827923843745,0.0305108915005158,0,0,0,6.1596363739776,6.05569536715302,5.93145204276805,5.78324922773427,5.60701100170206,5.39833630595294,0.309160629636552,0,0,0,2,0.65,1.85,101.517096727988,316.537,6.06,9.83956307494208,9.185,
TRAIN-547,18.4260040198008,19.8010954897855,21.250190444062,22.7676110528083,24.3440950495955,25.9659996205526,8.28437154641497,0,0,0,8.53377610549671,7.20810520069534,5.86032578371583,4.49703440605837,3.12814888136856,1.76766599557536,0.130313117662589,0,0,0,8.27484935750294,8.1343311535757,7.96808477493324,7.77172920429192,7.5403761179072,7.26870117992407,2.08532640204837,0,0,0,2,0.65,1.85,95.0767817779939,315.265,6.3,9.88987724817891,9.125,
TRAIN-548,16.155283694868,17.7420516550578,19.4553280861856,21.2917316104113,23.2412607410676,24.5264121678633,0,0,0,0,8.32438777153992,6.81326973167986,5.25808653273234,3.66661817607894,2.0534971115949,0.429321658177036,0,0,0,0,10.7660195759813,10.5802676021293,10.3495554981365,10.0633514865465,9.70914922409855,8.99430553214385,0,0,0,0,2,0.65,1.85,105.153485224419,318.806,5.97,8.76376265273645,8.2175,
TRAIN-549,15.5005006927048,16.6737611576859,17.9210244868311,19.2420005369963,20.6346115058796,22.0944674341052,0.236142945195398,0,0,0,6.90973903284572,5.85239156457034,4.77414460392027,3.67867355902166,2.57183346801671,1.46225568757841,0.00362008947685071,0,0,0,12.7660067719071,12.5818048209877,12.3640774413398,12.1068311313018,11.8031404765391,11.4450854276877,0.110237249400903,0,0,0,2,0.65,1.85,96.9258916862026,327.563,6.01,8.61881078442995,7.935,
TRAIN-550,17.5470899126934,18.9152412305289,20.3711311984704,21.9131998138055,23.5369752685511,25.2341604986216,26.9916204718643,2.30322943447024,0,0,11.4418174034168,9.99937509945184,8.51553013635841,6.99155294962775,5.43112506641614,3.84116988583148,2.23279844039222,0.0497835322929,0,0,6.43999290084984,6.37194766730577,6.2907249780994,6.19384557955374,6.07845523986064,5.94132804331518,5.77890860186191,0.446992934945833,0,0,2,0.65,1.85,99.520502759129,353.803,7.08,11.3308089295605,10.38875,
TRAIN-551,16.5340170329168,18.0583087318804,19.700366443656,21.4589192787173,23.3277503106332,25.2938252494073,18.5879302953046,0,0,0,10.7946454205121,9.21302946561213,7.57669446599252,5.88735714249332,4.15103408245063,2.379788553042,0.403744471998435,0,0,0,8.07095464528875,7.97676960949157,7.86095414454722,7.71865585890228,7.54413488776347,7.33076169510522,4.80837242813719,0,0,0,2,0.65,1.85,100.934713262189,364.101,6.68,10.0549599190961,9.19,
TRAIN-552,15.014442234982,16.448675636524,18.003762358736,19.6820240999311,21.4820372350101,23.3969323178503,16.0097657223685,0,0,0,10.2416978760166,8.76475863969364,7.23099280378973,5.63977345771146,3.99395811825526,2.30153781389231,0.363933266110425,0,0,0,10.1304638919811,10.0272247097072,9.89953726259117,9.74162186360164,9.54649153267579,9.30584627348799,5.67634444605216,0,0,0,2,0.65,1.85,102.532938675156,352.798,6.63,9.27911747766006,8.39875,
TRAIN-553,13.824162252582,15.1225467783822,16.5309721815665,18.0531091667292,19.690146347889,21.4395833856909,9.55042443298234,0,0,0,9.00840471073749,7.70963999143281,6.36167862889556,4.9637314753215,3.51769156551552,2.0294008329677,0.209200639534332,0,0,0,12.4878807654115,12.3670074046094,12.2183715064299,12.0355451660811,11.8107300323387,11.534581025845,4.59039830316118,0,0,0,2,0.65,1.85,102.533373991355,358.85,6.41,8.39002777331709,7.77625,
TRAIN-554,15.027760709347,15.9743835022314,16.9698322877095,18.0136961036215,19.104683301676,20.2404069785184,21.4171495093209,2.26296174219183,0,0,6.46904528399927,5.61664592114381,4.75082539381517,3.87373430719301,2.98854108230204,2.09966161999537,1.21301109015925,0.0336267070539097,0,0,13.661783564958,13.5135932283432,13.3432932897386,13.1476804169457,12.9231595288604,12.665729973288,12.3709864486678,1.20341407396042,0,0,2,0.65,1.85,67.4069103564756,352.798,7.1,9.59755549218057,8.09125,
TRAIN-555,17.4133336619213,18.604009080868,19.8515810008128,21.151442127556,22.4965528043806,23.8769678442594,13.1452896713631,0,0,0,6.90885983873657,5.81747042944138,4.71452680433859,3.60602761931551,2.50032766411339,1.4085865171431,0.179494616668453,0,0,0,10.8396016079829,10.6769459963356,10.487493674194,10.2672015732438,10.0116350231348,9.71603512516283,4.87522853993141,0,0,0,2,0.65,1.85,61.3720085218926,364.101,6.52,9.47499792472111,7.99375,
TRAIN-556,20.030101868051,21.3505930411332,22.7216085991538,24.134277219866,25.5763844203942,27.0319235605473,6.55058666691712,0,0,0,7.88908199488299,6.62170515105728,5.34637100732454,4.07162884604969,2.80896931567273,1.57324216512171,0.0880764523588899,0,0,0,7.27046922405706,7.14277061816193,6.99447789776325,6.82272293562846,6.62447772721998,6.39665810811383,1.411343343154,0,0,0,2,0.65,1.85,61.1459121333988,353.803,6.23,9.60662895569404,7.84625,
TRAIN-557,12.608901224724,13.5555739561269,14.5654530955133,15.6402183192437,16.7807574984798,17.9868871406991,12.517067262073,0,0,0,5.33501282196647,4.52436352790015,3.69682881429599,2.8545480424287,2.00104501368745,1.14162794476379,0.184508456177803,0,0,0,17.1804206034371,16.9961580266945,16.7794629243833,16.5246178085268,16.2249593596723,15.8727631883491,10.0484373735278,0,0,0,2,0.65,1.85,67.1663481068878,358.85,6.65,8.04245695194186,6.52875,
TRAIN-558,18.2778615589106,19.7527523653435,21.3156508932588,22.9601848071371,24.6752199015742,26.4436512330074,20.6161235189668,0,0,0,9.74194760241945,8.25497252863711,6.73420882736342,5.18585639557184,3.62026630664721,2.05306399820887,0.369559118027799,0,0,0,7.28550279888969,7.17999271192013,7.05346370180116,6.90201682989786,6.72126932687428,6.50644175714447,4.56435342880368,0,0,0,2,0.65,1.85,80.3136649132539,353.803,6.73,10.5401782058063,9.6,
TRAIN-559,16.4601824731316,17.7552045698818,19.1300789499088,20.5818817816122,22.1046018465244,23.6882857987582,7.59544484573907,0,0,0,8.15175199560588,6.90866267709196,5.63835265031322,4.34541687166691,3.037444164441,1.72584376869986,0.128013899518739,0,0,0,10.6207839280732,10.4789904712437,10.3101094987365,10.1092118811302,9.87068609298607,9.58827222501663,2.7765525558528,0,0,0,2,0.65,1.85,77.273793943769,364.101,6.3,9.38862927492964,7.985,
TRAIN-560,14.1995618263986,15.3807608110844,16.6470454413245,17.9995091708978,19.4372616499868,20.9566987813986,1.57854540287775,0,0,0,7.45763415024553,6.34588157540103,5.20319389881732,4.03165342097239,2.83566835037691,1.62276961891276,0.0283181094167367,0,0,0,13.5608991367875,13.4077539013229,13.2239858692282,13.0035274169083,12.7392443440067,12.4228454830573,0.843139051238572,0,0,0,2,0.65,1.85,83.1351614874505,352.798,6.07,8.43724019258311,6.82375,
TRAIN-561,11.7629295280866,12.7748067135947,13.8677314705407,15.045724226673,16.3120425949282,17.6687678421648,5.161396161317,0,0,0,6.32130209336816,5.39591229979293,4.44076194155135,3.45606526895004,2.44355083793998,1.40707035421184,0.0954088430426157,0,0,0,17.0980383909,16.9418331909292,16.7538351509565,16.5274417424689,16.2547107677534,15.9261312818503,4.19320347149015,0,0,0,2,0.65,1.85,85.0773889309999,358.85,6.27,7.13356671602952,6.27875,
TRAIN-562,14.9723534266692,16.3956230043059,17.9379626357528,19.6015209389611,21.3847430067349,23.2807093684676,17.1870833036429,0,0,0,10.1287549928171,8.66617874475209,7.14789028625492,5.57343431514795,3.94580873874059,2.27307564910632,0.387832532091088,0,0,0,10.2780901632934,10.1741530324704,10.0457590112539,9.88717093420401,9.69146655807733,9.45043948193844,6.22513002658787,0,0,0,2,0.65,1.85,100.171083000844,364.101,6.68,9.29911719197494,9.09625,
TRAIN-563,16.7108984116813,18.2338387692591,19.8719279018524,21.6233059516581,23.4811277673132,25.4317439026234,23.3347851188939,0,0,0,10.7190235433198,9.14248200162696,7.51306252906114,5.83298589925649,4.10880473946717,2.35309942678246,0.498443153753475,0,0,0,7.96137446968556,7.86640925347192,7.7499038024016,7.60710542660221,7.43241918465245,7.21941847090236,5.91682913600605,0,0,0,2,0.65,1.85,95.9500202591088,353.803,6.85,10.8551108155872,10.06375,
TRAIN-564,10.7463774967299,11.637838061869,12.6008586302992,13.6400008786459,14.7596442241351,15.9637767926936,17.2557139723683,1.49101844367914,0,0,7.225261963376,6.35501267163514,5.45299755424137,4.51722851715029,3.54630708358891,2.5397476981113,1.49840537938077,0.0340023544088263,0,0,17.2808747912963,17.1764098692855,17.0513930888491,16.9016322120996,16.722068378059,16.5066080403387,16.2479322326069,1.2749829043117,0,0,2,0.65,1.85,102.630628279865,358.85,7.08,7.98154599683865,7.32375,
TRAIN-565,13.4656788249278,14.6777473098653,15.9881571936087,17.400159785853,18.9150763538805,20.5314053168947,3.11412000027656,0,0,0,8.0732935908239,6.89765203317378,5.68125022855131,4.42422821528608,3.12906073660431,1.80155308549668,0.0632908669812741,0,0,0,13.7254458878177,13.5884451807249,13.4216185383469,13.2184241756346,12.9709896096054,12.6699373686235,1.72259559820125,0,0,0,2,0.65,1.85,95.1567102979773,352.798,6.14,7.63586570000834,6.86875,
TRAIN-566,26.8364810851458,27.7960276451666,28.7441135965082,29.6726205462047,30.5726784312043,22.3972995769734,0,0,0,0,4.33582617535924,3.45514921012281,2.60117232621149,1.78087865165465,1.00190657754921,0.194115068294956,0,0,0,0,3.86566720329599,3.76912279150726,3.66392395387772,3.54966705648763,3.42602411220829,2.34609487391737,0,0,0,0,2.4,1,1.5,64.4602,300,5.7125,10.7056584388659,9.90916666666667,12.84875
TRAIN-567,25.6444138225345,26.7831021607124,27.9224848057775,29.0519109858132,30.1591752014076,15.2249457022117,0,0,0,0,5.45789188328825,4.37895053993125,3.3194777622185,2.28851642321548,1.29646041564757,0.173044063328605,0,0,0,0,3.95964061164315,3.87136444265843,3.77333694589267,3.66487971545225,3.54539431595947,1.66452134010988,0,0,0,0,2.4,1,1.5,67.6267,300,5.4875,10.6777289430703,9.71541666666667,12.64875
TRAIN-568,24.5703336401927,25.8385109321981,27.1216200792233,28.4075709972215,29.6818633126532,27.1085468345492,0,0,0,0,6.33901739675898,5.11432606591889,3.89936875577544,2.70426766228792,1.5412281445344,0.372113014679925,0,0,0,0,4.17655390882089,4.09385008206912,4.00054770204618,3.89568871609304,3.77838037542863,3.19739919988952,0,0,0,0,2.4,1,1.5,68.0637,300,5.87651515151515,10.4140624393046,9.4775,12.43
TRAIN-569,24.0537881105957,25.3430388714998,26.6518216184746,27.9680028192264,29.2768187897834,24.0666957677598,0,0,0,0,6.50607706143289,5.25755445797416,4.01538019469517,2.78968091333386,1.59285082594024,0.346180409987815,0,0,0,0,4.53193651086692,4.44940023399655,4.35590880086992,4.25041142452124,4.13191676204088,3.14965172172709,0,0,0,0,2.4,1,1.5,61.1386,300,5.7875,10.2537729749104,9.31125,12.23625
TRAIN-570,22.6500591948149,24.2090429544704,25.8273524557202,27.491639859818,29.183505642166,18.9133346568606,0,0,0,0,8.60017201433916,7.02570313210826,5.42773495607193,3.81645986621319,2.20632256437837,0.377696919117301,0,0,0,0,3.91612111284595,3.85720148026283,3.78807218031197,3.70725561847499,3.61322849854803,2.14651089003866,0,0,0,0,2.4,1,1.5,74.2579,300,5.6125,10.334007304314,9.065,11.69875
TRAIN-571,24.7639209692894,25.8300145191225,26.9075107799534,27.9895576785704,29.0681158674549,30.1339554008987,3.89708932802114,0,0,0,6.43512008922569,5.39846209249608,4.36756387386266,3.34811613600913,2.34682844399951,1.37145015995093,0.0538427772385509,0,0,0,3.88898847468071,3.8249878173939,3.75416374506643,3.67598965932783,3.58996203539339,3.49562141276463,0.424072094193685,0,0,0,2.4,1,1.5,68.5031,300,6.125,10.9490648798686,9.07583333333333,13.72375
TRAIN-572,24.1080910497404,25.43497756562,26.7848004932828,28.145064419851,29.500414750556,28.5201700318044,0,0,0,0,6.75220703755103,5.46188444249626,4.175729002477,2.90413345827394,1.65995576334005,0.424199005528366,0,0,0,0,4.23836687801985,4.15694653657973,4.0643808309512,3.95954031974674,3.84134431331368,3.43066643403232,0,0,0,0,2.4,1,1.5,73.7505,300,5.925,10.2200572561075,9.15416666666667,12.355
TRAIN-573,24.7257653167502,25.9631075591404,27.2121065282941,28.461005184494,29.6958450529836,11.2014477499603,0,0,0,0,6.12610228887052,4.93676349476231,3.75942564149384,2.60397348138713,1.48219625703635,0.147813137413124,0,0,0,0,4.22805286928825,4.1434946104357,4.04844000561782,3.94199067090555,3.8233192302234,1.33825008505263,0,0,0,0,2.4,1,1.5,65.4323,300,5.3625,9.8602937961689,9.68,11.98
TRAIN-574,24.7566834732259,26.0116886881874,27.2793833708053,28.5477150390628,29.8023249302618,2.71482963549169,0,0,0,0,6.25141515484643,5.03991094965528,3.83963296527141,2.66066819091511,1.51509797132051,0.0364854870387292,0,0,0,0,4.07502877554935,3.99353445952774,3.90178306064507,3.79887904739491,3.68399561103007,0.311187640231524,0,0,0,0,2.4,1,1.5,66.6373,300,5.0875,9.38025578311407,9.9425,10.73625
TRAIN-575,24.9839025754808,26.4947375284095,28.0136617634036,29.5167525912147,27.8777942691551,0,0,0,0,0,5.92669053234093,4.48233360748297,3.06423479526454,1.69257056188677,0.352516170723983,0,0,0,0,0,4.16370617867464,4.05668129242214,3.93353771770387,3.79274436680669,3.26971465654041,0,0,0,0,0,2.4,1,1.5,62.7005,300,4.9,9.68580245199501,10.2425,9.255
TRAIN-576,24.7423428916978,25.7891030268668,26.8461524457773,27.9068356470842,28.9633783276557,30.0068888357993,4.82648716390035,0,0,0,6.26887799416134,5.25636621798789,4.25044515331828,3.25667641651399,2.28158267016811,1.33266268844762,0.0650782719573726,0,0,0,4.07240178569115,4.00528180396095,3.93113696059866,3.84943953827002,3.75968656771395,3.66142065583308,0.552883952765179,0,0,0,2.4,1,1.5,66.8566,300,6.15555555555556,10.721384429365,10.1755555555556,13
TRAIN-577,25.1743771778851,26.1737323976327,27.1786843431538,28.1828457769681,29.1788881388918,30.1585651584544,2.41988338545515,0,0,0,5.88460650074781,4.92420194552749,3.97354305438162,3.03799232737933,2.1237225020175,1.23770972932749,0.0301534097332085,0,0,0,4.01388678697877,3.94617166037268,3.87180958417077,3.79035564023757,3.70139495370036,3.60456068406815,0.272187545952708,0,0,0,2.4,1,1.5,61.7847,300,6.07777777777778,10.2659336164976,9.81555555555556,12.79375
TRAIN-578,24.4428141757262,25.6931815357416,26.9580481224914,28.225699086446,29.4821076569891,22.5213904651832,0,0,0,0,6.20907862196369,5.00829356507247,3.8176624719112,2.64705915454555,1.50835668869737,0.304644394928074,0,0,0,0,4.43085001189738,4.34347515327286,4.24501701087822,4.13448401846317,4.01095135361143,2.8406549349758,0,0,0,0,2.4,1,1.5,67.0759,300,5.73333333333333,9.87698941828053,9.19944444444444,11.94375
TRAIN-579,24.9641932577885,26.1912349366951,27.4276480680986,28.6616423188503,29.8793134186792,19.6743376046643,0,0,0,0,6.06267392405167,4.88196319212412,3.71472439391749,2.57084863743169,1.46205683488342,0.254507530203129,0,0,0,0,4.05089924128733,3.96895839159285,3.8770234204306,3.77427024073211,3.65994823620324,2.23784008908373,0,0,0,0,2.4,1,1.5,64.1417,300,5.63333333333333,9.32166472111619,8.96444444444444,11.6875
TRAIN-580,24.9459915045921,26.1764435716786,27.4166149478036,28.6546764865584,29.8766629577822,11.7362602849106,0,0,0,0,6.08576425808446,4.90119323465515,3.72985739524082,2.58167646512844,1.46841895832591,0.152493335847789,0,0,0,0,4.04663963430755,3.96486815677679,3.87308733799679,3.7704665595006,3.65624817986198,1.33347977007812,0,0,0,0,2.4,1,1.5,64.4259,300,5.37777777777778,9.41602202645039,8.46333333333333,11.35
TRAIN-581,24.2108513465054,25.4942992472708,26.7963775340032,28.1050994251968,29.4059285422807,28.6363420624896,0,0,0,0,6.43921528368261,5.20123186967179,3.97055401431076,2.75724883446193,1.57358599151489,0.405132476334628,0,0,0,0,4.43946620240157,4.35319959387735,4.25558261531344,4.14553358002888,4.02202919709703,3.62522428808255,0,0,0,0,2.4,1,1.5,70.153,300,5.93333333333333,10.5224338454282,9.21014957264957,11.79
TRAIN-582,24.6919002009818,25.9269214582161,27.1736649780672,28.4204368312334,29.6533519722396,27.0850723367784,0,0,0,0,6.10868371727606,4.92273895995882,3.74877287305738,2.59662856858948,1.47804477403208,0.356930364612212,0,0,0,0,4.27896152816756,4.19350117105889,4.09744022906392,3.98987113133012,3.8699574106635,3.28024596617159,0,0,0,0,2.4,1,1.5,65.3448,300,5.87777777777778,10.7679860490048,9.3325,12.42
TRAIN-583,24.7904333578957,26.0247303741688,27.2700416305596,28.5146038438678,29.7444776653713,29.5683603498493,0,0,0,0,6.10698590469195,4.92031173241725,3.7460543008449,2.59409823349803,1.47621094834093,0.387965212059961,0,0,0,0,4.18186295539792,4.09796559473536,4.00370578533137,3.89820574999205,3.7806595110334,3.48814753322697,0,0,0,0,2.4,1,1.5,65.0602,300,5.95555555555556,10.8441689732851,9.6,12.70375
TRAIN-584,24.8387033246889,25.8584605434259,26.8864447045963,27.9162159155473,28.9403123032057,29.9502606960331,3.0936640151681,0,0,0,6.04296596072526,5.06232182666166,4.08970983854489,3.13054247424168,2.19111113857012,1.27859118132844,0.0401004629105441,0,0,0,4.1958661564635,4.12621493397174,4.04949610855869,3.96520491773731,3.8728641260383,3.77204390451268,0.366238447105412,0,0,0,2.4,1,1.5,64.2729,300,6.1,10.9956629403469,9.95083333333333,12.87
TRAIN-585,24.4931155293579,25.5561877353052,26.6317696773261,27.7131803423147,28.7925506377403,29.8608118123189,2.06051627791671,0,0,0,6.40250082330563,5.3731130902149,4.3488262060652,3.33522232469974,2.33890351700749,1.36751871101918,0.0286495282307525,0,0,0,4.19219632444637,4.12405427318824,4.04859616765886,3.9652460282806,3.87344958163233,3.7726965184525,0.244169768487161,0,0,0,2.4,1,1.5,68.9428,300,6.06666666666667,11.1130205130853,10.0941666666667,12.99
TRAIN-586,24.36861522508,25.4343279413589,26.5133250225018,27.5989676266256,28.6834138634727,29.7576021025306,0.342347716806732,0,0,0,6.42267535328859,5.39159376372011,4.36511302883317,3.34878901015839,2.34921036368156,1.37402976654177,0.00479941678940076,0,0,0,4.29738529384123,4.22797710467246,4.15106254685728,4.06604174354821,3.97233532317692,3.86940730524745,0.0417421334221174,0,0,0,2.4,1,1.5,69.5147,300,6.01111111111111,11.006970474343,10.3891666666667,13.3225
TRAIN-587,28.4770134066395,29.7512572726943,31.0140506346353,32.2500719596327,33.4420857337144,31.3446677252894,0,0,0,0,6.60181043379753,5.28887838144906,4.00158883042638,2.75215617387471,1.55452161934677,0.384526506021987,0,0,0,0,0.00536970732628193,0.00524458704023512,0.0051053659154114,0.00495120578472608,0.00478146590732099,0.00416683823067877,0,0,0,0,2.4,1,1.5,60.783,300,5.90666666666667,10.9961587086486,10.6286666666667,12.71254
TRAIN-588,21.8711835777098,22.987878315197,24.1255930945412,25.2764008170687,26.4306129979298,23.9917438907405,0,0,0,0,5.23090985004562,4.22535396703164,3.22668075094176,2.2423127523295,1.28123063082421,0.308012707445722,0,0,0,0,7.96157545493745,7.82137973800526,7.66370662658027,7.48688077646369,7.28925288096974,6.15026472276606,0,0,0,0,2.4,1,1.5,63.7047,300,5.87,9.21817917442464,9.04,10.975
TRAIN-589,18.8982695202235,19.7062423088496,20.5329898882608,21.3760476999261,22.2323875222492,23.0983683211417,0.479393938024873,0,0,0,4.26582107168656,3.58793879635573,2.91196967162966,2.24078197707125,1.57778519741531,0.92697461348999,0.00585932836929385,0,0,0,11.8831314956043,11.7345282181477,11.5707701392982,11.3905418503883,11.1924847020942,10.9752161808067,0.2147471018065,0,0,0,2.4,1,1.5,60.6959,300,6.02,8.2620015473023,8.254,10.50625
TRAIN-590,16.4149356983934,17.1423157489688,17.8914087379073,18.6609295925844,19.4491913536571,20.2540557259115,0.42145770857131,0,0,0,3.70396189711621,3.12236218076514,2.54044950246009,1.96034294007048,1.38460323391833,0.816282273638311,0.00517940438982399,0,0,0,14.9207494249647,14.7594706046101,14.5814014290189,14.3849572572947,14.1684578752389,13.9301375293284,0.273363201419286,0,0,0,2.4,1,1.5,61.0659,300,6.02,7.68725870767863,7.058,10.1125
TRAIN-591,26.8500572001742,28.041712962731,29.2286077688377,30.3981802901319,31.5361702824695,32.6268513885968,0,0,0,0,5.91900123878778,4.74522415122303,3.59365945053224,2.47461645121026,1.39989574129027,0.38263795280069,0,0,0,0,2.30146556716939,2.25108641888947,2.19512646040989,2.13322961685143,2.06510164938256,1.99053643475176,0,0,0,0,2.4,1,1.5,58.1322,300,6,9.68436031402103,9.8,12.0859
TRAIN-592,24.671687388094,25.6267127121669,26.5871278253695,27.5471967072163,28.5003568855932,29.4392369203286,0.60711428985466,0,0,0,5.49981480811919,4.60014141329408,3.71053042129616,2.83589958134415,1.98187861604408,1.15480334875083,0.00723353683576268,0,0,0,4.89310383293785,4.81221686398568,4.72361868218001,4.62680569514414,4.52130598679,4.40669820938132,0.0856526547583011,0,0,0,2.4,1,1.5,59.0872,300,6.02,9.73873238970773,9.39,11.8592
TRAIN-593,20.4348688459863,21.2908499087145,22.1631341517095,23.0484245651896,23.9427616956235,24.8414815601763,5.14783810687389,0,0,0,4.63150191817393,3.89034661003281,3.15272661563992,2.42203366404047,1.70226395121151,0.998055940522995,0.0629425939742753,0,0,0,9.98613621936974,9.85068993143006,9.70158638398571,9.53770536793991,9.35791195288377,9.16107926243636,1.78922335098576,0,0,0,2.4,1,1.5,60.6959,300,6.2,8.80439819275152,7.99,10.95423
TRAIN-594,24.5546645656758,25.81413754789,27.0884563442802,28.3658076146029,29.6320352413763,27.7836228014422,0,0,0,0,6.25841484808338,5.04840167695417,3.84846037209305,2.66855326969871,1.52067056215733,0.376945764362992,0,0,0,0,4.2707076966628,4.18298459334668,4.08407810086286,3.97297562585967,3.84872847130401,3.33946019402379,0,0,0,0,2.4,1,1.5,67.2734,270,5.9,11.2853439278114,9.51625,13.13
TRAIN-595,24.8265521980921,26.0550002744167,27.2934088577864,28.5299571640483,29.7506763409887,21.6576813917849,0,0,0,0,6.08451719077353,4.9009097999941,3.73022317432751,2.58235475949083,1.46905937833859,0.28273589266498,0,0,0,0,4.16755516707112,4.08672587432246,3.99599116325626,3.894530904505,3.78159916090802,2.55960348702649,0,0,0,0,2.4,1,1.5,64.7321,330,5.7,10.0434093085054,9.49,12.0175
TRAIN-596,25.0581943064403,26.0777847850917,27.1046043855134,28.1321130354168,29.15275863873,30.1579941183874,21.7968436059988,0,0,0,6.04913988855486,5.06566397636597,4.09082878185807,3.13010838239911,2.18984727774252,1.27726054661084,0.280273827850608,0,0,0,3.96988656838177,3.90333793664163,3.83009091427519,3.74967706279065,3.66165620464257,3.56563530972845,2.4229028978473,0,0,0,2.4,1,1.5,68.7449,300,6.7,11.9804751676226,11.3925,13.33125
